Map,Type,Index,Name,Description
The Aquifer (E3M9),Firemace,528,"","",
,,,,
Catafalque (E4M1),Yellow key,4,"","",
Catafalque (E4M1),Green key,10,"","",
Catafalque (E4M1),Ethereal Crossbow,100,"","",
Catafalque (E4M1),Gauntlets of the Necromancer,101,"","",
Catafalque (E4M1),Dragon Claw,102,"","",
Catafalque (E4M1),Hellstaff,103,"","",
Catafalque (E4M1),Shadowsphere,114,"","",
Catafalque (E4M1),Ring of Invincibility,115,"","",
Catafalque (E4M1),Silver Shield,116,"","",
Catafalque (E4M1),Map Scroll,117,"","",
Catafalque (E4M1),Chaos Device,118,"","",
Catafalque (E4M1),Tome of Power,119,"","",
Catafalque (E4M1),Tome of Power,120,"","",
Catafalque (E4M1),Torch,121,"","",
Catafalque (E4M1),Bag of Holding,122,"","",
Catafalque (E4M1),Morph Ovum,123,"","",
,,,,
Blockhouse (E4M2),Green key,18,"","",
Blockhouse (E4M2),Yellow key,19,"","",
Blockhouse (E4M2),Blue key,25,"","",
Blockhouse (E4M2),Gauntlets of the Necromancer,46,"","",
Blockhouse (E4M2),Ethereal Crossbow,47,"","",
Blockhouse (E4M2),Dragon Claw,48,"","",
Blockhouse (E4M2),Hellstaff,49,"","",
Blockhouse (E4M2),Phoenix Rod,50,"","",
Blockhouse (E4M2),Bag of Holding,58,"","",
Blockhouse (E4M2),Mystic Urn,67,"","",
Blockhouse (E4M2),Silver Shield,68,"","",
Blockhouse (E4M2),Morph Ovum,69,"","",
Blockhouse (E4M2),Tome of Power,70,"","",
Blockhouse (E4M2),Chaos Device,71,"","",
Blockhouse (E4M2),Ring of Invincibility,72,"","",
Blockhouse (E4M2),Bag of Holding,73,"","",
Blockhouse (E4M2),Enchanted Shield,74,"","",
Blockhouse (E4M2),Shadowsphere,75,"","",
Blockhouse (E4M2),Ring of Invincibility,226,"","",
Blockhouse (E4M2),Shadowsphere,227,"","",
,,,,
Ambulatory (E4M3),Yellow key,10,"","",
Ambulatory (E4M3),Green key,11,"","",
Ambulatory (E4M3),Blue key,12,"","",
Ambulatory (E4M3),Ethereal Crossbow,265,"","",
Ambulatory (E4M3),Gauntlets of the Necromancer,266,"","",
Ambulatory (E4M3),Dragon Claw,267,"","",
Ambulatory (E4M3),Hellstaff,268,"","",
Ambulatory (E4M3),Phoenix Rod,269,"","",
Ambulatory (E4M3),Tome of Power,270,"","",
Ambulatory (E4M3),Silver Shield,271,"","",
Ambulatory (E4M3),Map Scroll,272,"","",
Ambulatory (E4M3),Bag of Holding,273,"","",
Ambulatory (E4M3),Shadowsphere,274,"","",
Ambulatory (E4M3),Morph Ovum,275,"","",
Ambulatory (E4M3),Torch,276,"","",
Ambulatory (E4M3),Tome of Power,277,"","",
Ambulatory (E4M3),Enchanted Shield,278,"","",
Ambulatory (E4M3),Mystic Urn,279,"","",
Ambulatory (E4M3),Ring of Invincibility,281,"","",
Ambulatory (E4M3),Chaos Device,282,"","",
Ambulatory (E4M3),Ring of Invincibility,283,"","",
Ambulatory (E4M3),Morph Ovum,284,"","",
Ambulatory (E4M3),Bag of Holding,285,"","",
Ambulatory (E4M3),Firemace,297,"","",
Ambulatory (E4M3),Firemace,298,"","",
Ambulatory (E4M3),Firemace,299,"","",
Ambulatory (E4M3),Firemace,300,"","",
Ambulatory (E4M3),Firemace,301,"","",
,,,,
Sepulcher (E4M4),Silver Shield,27,"","",
Sepulcher (E4M4),Hellstaff,28,"","",
Sepulcher (E4M4),Dragon Claw,29,"","",
Sepulcher (E4M4),Ethereal Crossbow,30,"","",
Sepulcher (E4M4),Tome of Power,31,"","",
Sepulcher (E4M4),Shadowsphere,40,"","",
Sepulcher (E4M4),Mystic Urn,41,"","",
Sepulcher (E4M4),Chaos Device,50,"","",
Sepulcher (E4M4),Enchanted Shield,51,"","",
Sepulcher (E4M4),Morph Ovum,65,"","",
Sepulcher (E4M4),Torch,66,"","",
Sepulcher (E4M4),Firemace,67,"","",
Sepulcher (E4M4),Phoenix Rod,74,"","",
Sepulcher (E4M4),Ring of Invincibility,137,"","",
Sepulcher (E4M4),Bag of Holding,138,"","",
Sepulcher (E4M4),Ethereal Crossbow,199,"","",
Sepulcher (E4M4),Bag of Holding,235,"","",
Sepulcher (E4M4),Tome of Power,239,"","",
Sepulcher (E4M4),Torch,243,"","",
Sepulcher (E4M4),Silver Shield,244,"","",
Sepulcher (E4M4),Firemace,307,"","",
Sepulcher (E4M4),Firemace,308,"","",
Sepulcher (E4M4),Firemace,309,"","",
Sepulcher (E4M4),Firemace,310,"","",
Sepulcher (E4M4),Dragon Claw,325,"","",
Sepulcher (E4M4),Phoenix Rod,339,"","",
,,,,
Great Stair (E4M5),Ethereal Crossbow,3,"","",
Great Stair (E4M5),Yellow key,27,"","",
Great Stair (E4M5),Dragon Claw,58,"","",
Great Stair (E4M5),Green key,64,"","",
Great Stair (E4M5),Blue key,71,"","",
Great Stair (E4M5),Silver Shield,78,"","",
Great Stair (E4M5),Gauntlets of the Necromancer,90,"","",
Great Stair (E4M5),Hellstaff,91,"","",
Great Stair (E4M5),Phoenix Rod,92,"","",
Great Stair (E4M5),Bag of Holding,93,"","",
Great Stair (E4M5),Bag of Holding,94,"","",
Great Stair (E4M5),Morph Ovum,95,"","",
Great Stair (E4M5),Mystic Urn,110,"","",
Great Stair (E4M5),Shadowsphere,111,"","",
Great Stair (E4M5),Ring of Invincibility,112,"","",
Great Stair (E4M5),Enchanted Shield,113,"","",
Great Stair (E4M5),Map Scroll,114,"","",
Great Stair (E4M5),Chaos Device,115,"","",
Great Stair (E4M5),Tome of Power,116,"","",
Great Stair (E4M5),Tome of Power,117,"","",
Great Stair (E4M5),Torch,118,"","",
Great Stair (E4M5),Firemace,123,"","",
Great Stair (E4M5),Firemace,124,"","",
Great Stair (E4M5),Firemace,125,"","",
Great Stair (E4M5),Firemace,126,"","",
Great Stair (E4M5),Firemace,127,"","",
Great Stair (E4M5),Mystic Urn,507,"","",
Great Stair (E4M5),Tome of Power,508,"","",
,,,,
Halls of the Apostate (E4M6),Green key,17,"","",
Halls of the Apostate (E4M6),Blue key,18,"","",
Halls of the Apostate (E4M6),Gauntlets of the Necromancer,59,"","",
Halls of the Apostate (E4M6),Ethereal Crossbow,60,"","",
Halls of the Apostate (E4M6),Dragon Claw,61,"","",
Halls of the Apostate (E4M6),Hellstaff,62,"","",
Halls of the Apostate (E4M6),Phoenix Rod,63,"","",
Halls of the Apostate (E4M6),Bag of Holding,68,"","",
Halls of the Apostate (E4M6),Morph Ovum,79,"","",
Halls of the Apostate (E4M6),Mystic Urn,80,"","",
Halls of the Apostate (E4M6),Shadowsphere,81,"","",
Halls of the Apostate (E4M6),Silver Shield,82,"","",
Halls of the Apostate (E4M6),Silver Shield,83,"","",
Halls of the Apostate (E4M6),Enchanted Shield,84,"","",
Halls of the Apostate (E4M6),Map Scroll,85,"","",
Halls of the Apostate (E4M6),Chaos Device,86,"","",
Halls of the Apostate (E4M6),Tome of Power,87,"","",
Halls of the Apostate (E4M6),Tome of Power,88,"","",
Halls of the Apostate (E4M6),Bag of Holding,89,"","",
Halls of the Apostate (E4M6),Ring of Invincibility,108,"","",
Halls of the Apostate (E4M6),Yellow key,420,"","",
,,,,
Ramparts of Perdition (E4M7),Yellow key,28,"","",
Ramparts of Perdition (E4M7),Green key,33,"","",
Ramparts of Perdition (E4M7),Blue key,36,"","",
Ramparts of Perdition (E4M7),Ring of Invincibility,39,"","",
Ramparts of Perdition (E4M7),Mystic Urn,40,"","",
Ramparts of Perdition (E4M7),Gauntlets of the Necromancer,124,"","",
Ramparts of Perdition (E4M7),Ethereal Crossbow,125,"","",
Ramparts of Perdition (E4M7),Dragon Claw,126,"","",
Ramparts of Perdition (E4M7),Phoenix Rod,127,"","",
Ramparts of Perdition (E4M7),Hellstaff,128,"","",
Ramparts of Perdition (E4M7),Ethereal Crossbow,129,"","",
Ramparts of Perdition (E4M7),Dragon Claw,130,"","",
Ramparts of Perdition (E4M7),Phoenix Rod,131,"","",
Ramparts of Perdition (E4M7),Hellstaff,132,"","",
Ramparts of Perdition (E4M7),Firemace,133,"","",
Ramparts of Perdition (E4M7),Firemace,134,"","",
Ramparts of Perdition (E4M7),Firemace,135,"","",
Ramparts of Perdition (E4M7),Firemace,136,"","",
Ramparts of Perdition (E4M7),Firemace,137,"","",
Ramparts of Perdition (E4M7),Firemace,138,"","",
Ramparts of Perdition (E4M7),Bag of Holding,140,"","",
Ramparts of Perdition (E4M7),Tome of Power,141,"","",
Ramparts of Perdition (E4M7),Bag of Holding,142,"","",
Ramparts of Perdition (E4M7),Morph Ovum,143,"","",
Ramparts of Perdition (E4M7),Shadowsphere,153,"","",
Ramparts of Perdition (E4M7),Silver Shield,154,"","",
Ramparts of Perdition (E4M7),Silver Shield,155,"","",
Ramparts of Perdition (E4M7),Enchanted Shield,156,"","",
Ramparts of Perdition (E4M7),Tome of Power,157,"","",
Ramparts of Perdition (E4M7),Tome of Power,158,"","",
Ramparts of Perdition (E4M7),Torch,159,"","",
Ramparts of Perdition (E4M7),Torch,160,"","",
Ramparts of Perdition (E4M7),Mystic Urn,161,"","",
Ramparts of Perdition (E4M7),Chaos Device,162,"","",
Ramparts of Perdition (E4M7),Map Scroll,163,"","",
,,,,
Shattered Bridge (E4M8),Yellow key,5,"","",
Shattered Bridge (E4M8),Dragon Claw,58,"","",
Shattered Bridge (E4M8),Phoenix Rod,79,"","",
Shattered Bridge (E4M8),Ethereal Crossbow,80,"","",
Shattered Bridge (E4M8),Gauntlets of the Necromancer,81,"","",
Shattered Bridge (E4M8),Hellstaff,82,"","",
Shattered Bridge (E4M8),Bag of Holding,96,"","",
Shattered Bridge (E4M8),Morph Ovum,97,"","",
Shattered Bridge (E4M8),Silver Shield,98,"","",
Shattered Bridge (E4M8),Bag of Holding,108,"","",
Shattered Bridge (E4M8),Mystic Urn,109,"","",
Shattered Bridge (E4M8),Shadowsphere,110,"","",
Shattered Bridge (E4M8),Ring of Invincibility,111,"","",
Shattered Bridge (E4M8),Chaos Device,112,"","",
Shattered Bridge (E4M8),Tome of Power,113,"","",
Shattered Bridge (E4M8),Torch,114,"","",
Shattered Bridge (E4M8),Tome of Power,115,"","",
Shattered Bridge (E4M8),Enchanted Shield,118,"","",
,,,,
Mausoleum (E4M9),Yellow key,50,"","",
Mausoleum (E4M9),Gauntlets of the Necromancer,59,"","",
Mausoleum (E4M9),Ethereal Crossbow,60,"","",
Mausoleum (E4M9),Dragon Claw,61,"","",
Mausoleum (E4M9),Hellstaff,62,"","",
Mausoleum (E4M9),Phoenix Rod,63,"","",
Mausoleum (E4M9),Firemace,64,"","",
Mausoleum (E4M9),Firemace,65,"","",
Mausoleum (E4M9),Firemace,66,"","",
Mausoleum (E4M9),Firemace,67,"","",
Mausoleum (E4M9),Bag of Holding,68,"","",
Mausoleum (E4M9),Bag of Holding,69,"","",
Mausoleum (E4M9),Bag of Holding,70,"","",
Mausoleum (E4M9),Bag of Holding,71,"","",
Mausoleum (E4M9),Morph Ovum,79,"","",
Mausoleum (E4M9),Mystic Urn,81,"","",
Mausoleum (E4M9),Shadowsphere,82,"","",
Mausoleum (E4M9),Ring of Invincibility,83,"","",
Mausoleum (E4M9),Silver Shield,84,"","",
Mausoleum (E4M9),Silver Shield,85,"","",
Mausoleum (E4M9),Enchanted Shield,86,"","",
Mausoleum (E4M9),Map Scroll,87,"","",
Mausoleum (E4M9),Chaos Device,88,"","",
Mausoleum (E4M9),Torch,89,"","",
Mausoleum (E4M9),Torch,90,"","",
Mausoleum (E4M9),Tome of Power,91,"","",
Mausoleum (E4M9),Tome of Power,93,"","",
Mausoleum (E4M9),Tome of Power,94,"","",
,,,,
Ochre Cliffs (E5M1),Yellow key,4,"","",
Ochre Cliffs (E5M1),Blue key,7,"","",
Ochre Cliffs (E5M1),Green key,9,"","",
Ochre Cliffs (E5M1),Gauntlets of the Necromancer,92,"","",
Ochre Cliffs (E5M1),Ethereal Crossbow,93,"","",
Ochre Cliffs (E5M1),Dragon Claw,94,"","",
Ochre Cliffs (E5M1),Hellstaff,95,"","",
Ochre Cliffs (E5M1),Phoenix Rod,96,"","",
Ochre Cliffs (E5M1),Firemace,97,"","",
Ochre Cliffs (E5M1),Firemace,98,"","",
Ochre Cliffs (E5M1),Firemace,99,"","",
Ochre Cliffs (E5M1),Firemace,100,"","",
Ochre Cliffs (E5M1),Bag of Holding,101,"","",
Ochre Cliffs (E5M1),Morph Ovum,102,"","",
Ochre Cliffs (E5M1),Mystic Urn,112,"","",
Ochre Cliffs (E5M1),Shadowsphere,113,"","",
Ochre Cliffs (E5M1),Ring of Invincibility,114,"","",
Ochre Cliffs (E5M1),Silver Shield,115,"","",
Ochre Cliffs (E5M1),Enchanted Shield,116,"","",
Ochre Cliffs (E5M1),Map Scroll,117,"","",
Ochre Cliffs (E5M1),Chaos Device,118,"","",
Ochre Cliffs (E5M1),Torch,119,"","",
Ochre Cliffs (E5M1),Tome of Power,120,"","",
Ochre Cliffs (E5M1),Tome of Power,121,"","",
Ochre Cliffs (E5M1),Tome of Power,122,"","",
Ochre Cliffs (E5M1),Bag of Holding,129,"","",
,,,,
Rapids (E5M2),Green key,2,"","",
Rapids (E5M2),Yellow key,3,"","",
Rapids (E5M2),Ethereal Crossbow,34,"","",
Rapids (E5M2),Gauntlets of the Necromancer,35,"","",
Rapids (E5M2),Dragon Claw,36,"","",
Rapids (E5M2),Hellstaff,37,"","",
Rapids (E5M2),Phoenix Rod,38,"","",
Rapids (E5M2),Bag of Holding,39,"","",
Rapids (E5M2),Bag of Holding,40,"","",
Rapids (E5M2),Bag of Holding,41,"","",
Rapids (E5M2),Morph Ovum,42,"","",
Rapids (E5M2),Mystic Urn,50,"","",
Rapids (E5M2),Shadowsphere,51,"","",
Rapids (E5M2),Ring of Invincibility,52,"","",
Rapids (E5M2),Silver Shield,53,"","",
Rapids (E5M2),Enchanted Shield,54,"","",
Rapids (E5M2),Map Scroll,55,"","",
Rapids (E5M2),Tome of Power,56,"","",
Rapids (E5M2),Chaos Device,57,"","",
Rapids (E5M2),Tome of Power,58,"","",
Rapids (E5M2),Torch,59,"","",
Rapids (E5M2),Enchanted Shield,66,"","",
Rapids (E5M2),Hellstaff,67,"","",
Rapids (E5M2),Phoenix Rod,68,"","",
Rapids (E5M2),Firemace,71,"","",
Rapids (E5M2),Firemace,72,"","",
Rapids (E5M2),Firemace,73,"","",
Rapids (E5M2),Firemace,74,"","",
Rapids (E5M2),Firemace,75,"","",
,,,,
Quay (E5M3),Green key,12,"","",
Quay (E5M3),Blue key,13,"","",
Quay (E5M3),Yellow key,15,"","",
Quay (E5M3),Ethereal Crossbow,212,"","",
Quay (E5M3),Gauntlets of the Necromancer,213,"","",
Quay (E5M3),Dragon Claw,214,"","",
Quay (E5M3),Hellstaff,215,"","",
Quay (E5M3),Phoenix Rod,216,"","",
Quay (E5M3),Bag of Holding,217,"","",
Quay (E5M3),Morph Ovum,218,"","",
Quay (E5M3),Mystic Urn,229,"","",
Quay (E5M3),Enchanted Shield,230,"","",
Quay (E5M3),Ring of Invincibility,231,"","",
Quay (E5M3),Shadowsphere,232,"","",
Quay (E5M3),Silver Shield,233,"","",
Quay (E5M3),Silver Shield,234,"","",
Quay (E5M3),Map Scroll,235,"","",
Quay (E5M3),Chaos Device,236,"","",
Quay (E5M3),Tome of Power,237,"","",
Quay (E5M3),Tome of Power,238,"","",
Quay (E5M3),Tome of Power,239,"","",
Quay (E5M3),Torch,240,"","",
Quay (E5M3),Firemace,242,"","",
Quay (E5M3),Firemace,243,"","",
Quay (E5M3),Firemace,244,"","",
Quay (E5M3),Firemace,245,"","",
Quay (E5M3),Firemace,246,"","",
Quay (E5M3),Firemace,247,"","",
Quay (E5M3),Bag of Holding,252,"","",
,,,,
Courtyard (E5M4),Blue key,3,"","",
Courtyard (E5M4),Yellow key,16,"","",
Courtyard (E5M4),Green key,21,"","",
Courtyard (E5M4),Gauntlets of the Necromancer,84,"","",
Courtyard (E5M4),Ethereal Crossbow,85,"","",
Courtyard (E5M4),Dragon Claw,86,"","",
Courtyard (E5M4),Hellstaff,87,"","",
Courtyard (E5M4),Phoenix Rod,88,"","",
Courtyard (E5M4),Morph Ovum,89,"","",
Courtyard (E5M4),Bag of Holding,90,"","",
Courtyard (E5M4),Silver Shield,91,"","",
Courtyard (E5M4),Mystic Urn,103,"","",
Courtyard (E5M4),Ring of Invincibility,104,"","",
Courtyard (E5M4),Shadowsphere,105,"","",
Courtyard (E5M4),Enchanted Shield,106,"","",
Courtyard (E5M4),Map Scroll,107,"","",
Courtyard (E5M4),Chaos Device,108,"","",
Courtyard (E5M4),Tome of Power,109,"","",
Courtyard (E5M4),Tome of Power,110,"","",
Courtyard (E5M4),Tome of Power,111,"","",
Courtyard (E5M4),Torch,112,"","",
Courtyard (E5M4),Bag of Holding,213,"","",
Courtyard (E5M4),Silver Shield,219,"","",
Courtyard (E5M4),Bag of Holding,272,"","",
,,,,
Hydratyr (E5M5),Yellow key,3,"","",
Hydratyr (E5M5),Green key,5,"","",
Hydratyr (E5M5),Blue key,11,"","",
Hydratyr (E5M5),Ethereal Crossbow,238,"","",
Hydratyr (E5M5),Gauntlets of the Necromancer,239,"","",
Hydratyr (E5M5),Hellstaff,240,"","",
Hydratyr (E5M5),Dragon Claw,241,"","",
Hydratyr (E5M5),Phoenix Rod,242,"","",
Hydratyr (E5M5),Firemace,243,"","",
Hydratyr (E5M5),Firemace,244,"","",
Hydratyr (E5M5),Firemace,245,"","",
Hydratyr (E5M5),Firemace,246,"","",
Hydratyr (E5M5),Bag of Holding,248,"","",
Hydratyr (E5M5),Morph Ovum,259,"","",
Hydratyr (E5M5),Bag of Holding,260,"","",
Hydratyr (E5M5),Mystic Urn,261,"","",
Hydratyr (E5M5),Tome of Power,262,"","",
Hydratyr (E5M5),Shadowsphere,263,"","",
Hydratyr (E5M5),Ring of Invincibility,264,"","",
Hydratyr (E5M5),Chaos Device,265,"","",
Hydratyr (E5M5),Map Scroll,266,"","",
Hydratyr (E5M5),Enchanted Shield,267,"","",
Hydratyr (E5M5),Torch,268,"","",
Hydratyr (E5M5),Tome of Power,269,"","",
Hydratyr (E5M5),Silver Shield,270,"","",
Hydratyr (E5M5),Silver Shield,271,"","",
Hydratyr (E5M5),Tome of Power,272,"","",
,,,,
Colonnade (E5M6),Yellow key,8,"","",
Colonnade (E5M6),Green key,9,"","",
Colonnade (E5M6),Blue key,10,"","",
Colonnade (E5M6),Dragon Claw,91,"","",
Colonnade (E5M6),Hellstaff,92,"","",
Colonnade (E5M6),Phoenix Rod,93,"","",
Colonnade (E5M6),Gauntlets of the Necromancer,94,"","",
Colonnade (E5M6),Firemace,95,"","",
Colonnade (E5M6),Firemace,96,"","",
Colonnade (E5M6),Firemace,97,"","",
Colonnade (E5M6),Firemace,98,"","",
Colonnade (E5M6),Firemace,99,"","",
Colonnade (E5M6),Enchanted Shield,100,"","",
Colonnade (E5M6),Tome of Power,101,"","",
Colonnade (E5M6),Silver Shield,102,"","",
Colonnade (E5M6),Morph Ovum,103,"","",
Colonnade (E5M6),Chaos Device,104,"","",
Colonnade (E5M6),Bag of Holding,105,"","",
Colonnade (E5M6),Bag of Holding,106,"","",
Colonnade (E5M6),Mystic Urn,121,"","",
Colonnade (E5M6),Shadowsphere,122,"","",
Colonnade (E5M6),Ring of Invincibility,123,"","",
Colonnade (E5M6),Torch,124,"","",
Colonnade (E5M6),Map Scroll,125,"","",
Colonnade (E5M6),Tome of Power,126,"","",
Colonnade (E5M6),Mystic Urn,127,"","",
Colonnade (E5M6),Ring of Invincibility,128,"","",
Colonnade (E5M6),Ethereal Crossbow,348,"","",
,,,,
Foetid Manse (E5M7),Enchanted Shield,7,"","",
Foetid Manse (E5M7),Mystic Urn,8,"","",
Foetid Manse (E5M7),Morph Ovum,9,"","",
Foetid Manse (E5M7),Green key,12,"","",
Foetid Manse (E5M7),Yellow key,15,"","",
Foetid Manse (E5M7),Ethereal Crossbow,218,"","",
Foetid Manse (E5M7),Gauntlets of the Necromancer,219,"","",
Foetid Manse (E5M7),Dragon Claw,220,"","",
Foetid Manse (E5M7),Hellstaff,221,"","",
Foetid Manse (E5M7),Phoenix Rod,222,"","",
Foetid Manse (E5M7),Shadowsphere,223,"","",
Foetid Manse (E5M7),Ring of Invincibility,224,"","",
Foetid Manse (E5M7),Silver Shield,225,"","",
Foetid Manse (E5M7),Map Scroll,234,"","",
Foetid Manse (E5M7),Tome of Power,235,"","",
Foetid Manse (E5M7),Tome of Power,236,"","",
Foetid Manse (E5M7),Tome of Power,237,"","",
Foetid Manse (E5M7),Torch,238,"","",
Foetid Manse (E5M7),Chaos Device,239,"","",
Foetid Manse (E5M7),Bag of Holding,240,"","",
,,,,
Field of Judgement (E5M8),Hellstaff,18,"","",
Field of Judgement (E5M8),Phoenix Rod,19,"","",
Field of Judgement (E5M8),Ethereal Crossbow,20,"","",
Field of Judgement (E5M8),Dragon Claw,21,"","",
Field of Judgement (E5M8),Gauntlets of the Necromancer,22,"","",
Field of Judgement (E5M8),Mystic Urn,23,"","",
Field of Judgement (E5M8),Shadowsphere,24,"","",
Field of Judgement (E5M8),Enchanted Shield,25,"","",
Field of Judgement (E5M8),Ring of Invincibility,26,"","",
Field of Judgement (E5M8),Tome of Power,27,"","",
Field of Judgement (E5M8),Chaos Device,28,"","",
Field of Judgement (E5M8),Silver Shield,29,"","",
Field of Judgement (E5M8),Bag of Holding,62,"","",
,,,,
Skein of D'Sparil (E5M9),Blue key,0,"","",
Skein of D'Sparil (E5M9),Green key,1,"","",
Skein of D'Sparil (E5M9),Yellow key,13,"","",
Skein of D'Sparil (E5M9),Ethereal Crossbow,21,"","",
Skein of D'Sparil (E5M9),Dragon Claw,44,"","",
Skein of D'Sparil (E5M9),Gauntlets of the Necromancer,45,"","",
Skein of D'Sparil (E5M9),Hellstaff,46,"","",
Skein of D'Sparil (E5M9),Phoenix Rod,47,"","",
Skein of D'Sparil (E5M9),Bag of Holding,48,"","",
Skein of D'Sparil (E5M9),Silver Shield,51,"","",
Skein of D'Sparil (E5M9),Tome of Power,52,"","",
Skein of D'Sparil (E5M9),Torch,53,"","",
Skein of D'Sparil (E5M9),Morph Ovum,54,"","",
Skein of D'Sparil (E5M9),Shadowsphere,64,"","",
Skein of D'Sparil (E5M9),Chaos Device,65,"","",
Skein of D'Sparil (E5M9),Ring of Invincibility,66,"","",
Skein of D'Sparil (E5M9),Enchanted Shield,67,"","",
Skein of D'Sparil (E5M9),Mystic Urn,68,"","",
Skein of D'Sparil (E5M9),Tome of Power,69,"","",
Skein of D'Sparil (E5M9),Map Scroll,70,"","",
Skein of D'Sparil (E5M9),Bag of Holding,243,"","",
